source_sheet,source_row,asset_number,asset_name,description,category_name,location_name,department,serial_number,model,manufacturer,quantity,condition_note,migration_date,acquisition_date,in_service_date,acquisition_cost,accumulated_depreciation,net_book_value,depreciation_method,useful_life_months,remaining_life_months,residual_value,currency_code,status,assumption_flag,assumption_note
SUMMARY REPORT SHEET,72,Dotmac/OE/Kb003,keyboard,keyboard,ICT Equipment,Head Office.,Store,BGAACOALADOOAO,ASSY P/N904367-L32,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,73,Dotmac/OE/Kb004,keyboard,keyboard,ICT Equipment,Head Office.,Store,,,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,74,Dotmac/OE/Kb005,keyboard,keyboard,ICT Equipment,Head Office.,Store,BKTAT0BUUGSOOC,ASSY P/N M27527-171,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,75,Dotmac/OE/Kb006,keyboard,keyboard,ICT Equipment,Head Office.,"Open Office, 1st Floor",96300L5,SD50L21390,Lenovo,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,76,Dotmac/OE/Kb007,keyboard,keyboard,ICT Equipment,Head Office.,"Open Office, 1st Floor",BGAACOALADOOO4,ASSY P/N904367-L31,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,77,Dotmac/OE/Kb008,keyboard,keyboard,ICT Equipment,Head Office.,"Open Office, 1st Floor",BGCAFODUEDS6QP,ASSY P/N 697737 - L32,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,78,Dotmac/OE/Kb009,keyboard,keyboard,ICT Equipment,Head Office.,"Open Office, 1st Floor",BKTATOBUUGS006,ASSY P/N  M27527 -171,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,79,Dotmac/OE/Kb010,keyboard,keyboard,ICT Equipment,Head Office.,"Open Office, 1st Floor",BKTATOBUUGSOMF,ASSY P/N  M27527 -171,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,80,Dotmac/OE/Kb011,keyboard,keyboard,ICT Equipment,Head Office.,"Open Office, 1st Floor",BKTATOBUUGS008,ASSY P/N  M27527 -171,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,81,Dotmac/OE/Kb012,keyboard,keyboard,ICT Equipment,Head Office.,"Open Office, 1st Floor",BGAACOALAD004H,ASSY P/N 904367 - L31,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,82,Dotmac/OE/Kb013,keyboard,keyboard,ICT Equipment,Head Office.,"Open Office, 1st Floor",BGAACODLAG90NI,ASSY P/N 904367 - L31,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,83,Dotmac/OE/Kb014,keyboard,keyboard,ICT Equipment,Head Office.,"Open Office, 1st Floor",BGAACOALAD008X,ASSY P/N 904367 - L31,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,84,Dotmac/OE/Kb015,keyboard,keyboard,ICT Equipment,Head Office.,"Open Office, 1st Floor",BGMCHOBTJBAD3K,ASSY P/N 928922 - 001,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,85,Dotmac/OE/Kb016,keyboard,keyboard,ICT Equipment,Head Office.,"Open Office, 1st Floor",BGMCHOBTJB643W,ASSY P/N 928922 - 001,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,86,Dotmac/OE/Kb017,keyboard,keyboard,ICT Equipment,Head Office.,"Open Office, 1st Floor",BCYRRUOALABRJ9A,ASSY P/N 697937 -001,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,87,Dotmac/OE/Kb018,keyboard,keyboard,ICT Equipment,Head Office.,N.O.C Office,BKTATOBUUGSONB,ASSY P/N M27527 - 171,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,88,Dotmac/OE/Kb019,keyboard,keyboard,ICT Equipment,Head Office.,N.O.C Office,BGAACODLAG9DLA,ASSY P/N 904367 - 001,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,89,Dotmac/OE/Kb020,keyboard,keyboard,ICT Equipment,Head Office.,N.O.C Office,BKTATOBUUGSOOG,ASSY P/N M27527 - 171,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,90,Dotmac/OE/Kb021,keyboard,keyboard,ICT Equipment,Head Office.,N.O.C Office,BKTATOBUUGSOPF,ASSY P/N M27527 - 171,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,91,Dotmac/OE/Kb022,keyboard,keyboard,ICT Equipment,Head Office.,N.O.C Office,BGAACODLAG90KQ,ASSY P/N 904367 - L31,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,92,Dotmac/OE/Kb023,keyboard,keyboard,ICT Equipment,Head Office.,N.O.C Office,09SO4VM,SD50L21390,Lenovo,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,93,Dotmac/OE/Kb024,keyboard,keyboard,ICT Equipment,Head Office.,Engineering Office,BKTATOBUUGSON3,ASSY P/N M27527 - 171,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,94,Dotmac/OE/Kb025,keyboard,keyboard,ICT Equipment,Head Office.,Engineering Office,BGMCHOATJB2EAI,ASSY P/N 928922 - 001,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,95,Dotmac/OE/Kb026,keyboard,keyboard,ICT Equipment,Head Office.,Engineering Office,BGAACOALADOOD3,ASSY P/N 904367 - L31,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,96,Dotmac/OE/Kb027,keyboard,keyboard,ICT Equipment,Head Office.,Engineering Office,16LO5Z9,SD50L21390,LENOVO,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,97,Dotmac/OE/Kb028,keyboard,keyboard,ICT Equipment,Head Office.,Call Centre.,BKTATOBUUGSOM9,ASSY P/N M27527 - 171,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,98,Dotmac/OE/Kb029,keyboard,keyboard,ICT Equipment,Head Office.,Call Centre.,BKTATOBUUGS00U,ASSY P/N M27527 - 171,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,99,Dotmac/OE/Kb030,keyboard,keyboard,ICT Equipment,Head Office.,Call Centre.,BKTATOBUUGSONY,ASSY P/N M27527 - 171,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,100,Dotmac/OE/Kb031,keyboard,keyboard,ICT Equipment,Head Office.,Call Centre.,BKTATOBUUGSOPI,ASSY P/N M27527 - 171,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,101,Dotmac/OE/Kb032,keyboard,keyboard,ICT Equipment,Head Office.,Call Centre.,BKTATOBUUGSOPE,ASSY P/N M27527 - 171,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,102,Dotmac/OE/Kb034,keyboard,keyboard,ICT Equipment,Head Office.,Call Centre.,BGAACODLAG90IH,ASSY P/N  904367 -L31,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,104,Dotmac/OE/Kb035,keyboard,keyboard,ICT Equipment,Head Office.,Call Centre.,BKTATOBUUGSONX,ASSY P/N M27527 - 171,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,105,Dotmac/OE/Kb036,keyboard,keyboard,ICT Equipment,Head Office.,Call Centre.,BGAACODLAG90KL,ASSY P/N 904367-L31,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,106,Dotmac/OE/Kb037,keyboard,keyboard,ICT Equipment,Head Office.,Call Centre.,BKTATOBUUGSOPB,ASSY P/N M27527 - 171,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,107,Dotmac/OE/Kb038,keyboard,keyboard,ICT Equipment,Head Office.,Call Centre.,BKTATOBUUGSOOE,ASSY P/N M27527 - 171,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,108,Dotmac/OE/Kb039,keyboard,keyboard,ICT Equipment,Head Office.,Call Centre.,BKTATOBUUGSOOT,ASSY P/N M27527 - 171,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,109,Dotmac/OE/Kb040,keyboard,keyboard,ICT Equipment,Head Office.,Call Centre.,11Z0387,SD50L21390,Lenovo,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,110,Dotmac/OE/Kb041,keyboard,keyboard,ICT Equipment,Head Office.,"Open Office, 2nd Floor",BGAACODLAG90KO,ASSY P/N  904367 -L31,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,111,Dotmac/OE/Kb042,keyboard,keyboard,ICT Equipment,Head Office.,"Open Office, 2nd Floor",BGAACOALADOO65,ASSY P/N  904367 -L31,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,112,Dotmac/OE/Kb043,keyboard,keyboard,ICT Equipment,Head Office.,"Open Office, 2nd Floor",BGAACOALADOOA1,ASSY P/N  904367 -L31,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,113,Dotmac/OE/Kb044,keyboard,keyboard,ICT Equipment,Head Office.,"Open Office, 2nd Floor",BGAACOALADOO8R,ASSY P/N  904367 -L31,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,114,Dotmac/OE/Kb045,keyboard,keyboard,ICT Equipment,Head Office.,"Open Office, 2nd Floor",BGAACOALAD10AY,ASSY P/N  904367 -L31,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,115,Dotmac/OE/Kb046,keyboard,keyboard,ICT Equipment,Head Office.,"Open Office, 2nd Floor",963005B,SD50L21390,Lenovo,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,116,Dotmac/OE/Kb047,keyboard,keyboard,ICT Equipment,Head Office.,"Open Office, 2nd Floor",BGMCHOATJB03SX,ASSY P/N 928922 -001,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,117,Dotmac/OE/Kb048,keyboard,keyboard,ICT Equipment,Head Office.,"Open Office, 2nd Floor",BKTATOBUUGSOO1,ASSY P/N M27527 - 171,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,118,Dotmac/OE/Kb049,keyboard,keyboard,ICT Equipment,Head Office.,"Open Office, 2nd Floor",BGAACOALAD009Y,ASSY P/N  904367 -L31,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,119,Dotmac/OE/Kb050,keyboard,keyboard,ICT Equipment,Head Office.,"Open Office, 2nd Floor",BGAACOALADOO5B,ASSY P/N  904367 -L31,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,120,Dotmac/OE/Kb051,keyboard,keyboard,ICT Equipment,Head Office.,"Open Office, 2nd Floor",BGAACOALAD0080,ASSY P/N  904367 -L31,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,121,Dotmac/OE/Kb052,keyboard,keyboard,ICT Equipment,Head Office.,"Open Office, 2nd Floor",BKTATOBUUGSOME,ASSY P/N M27527 - 171,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,122,Dotmac/OE/Kb053,keyboard,keyboard,ICT Equipment,Head Office.,"Open Office, 2nd Floor",BGAACOALADOO5Z,ASSY P/N  904367 -L31,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,123,Dotmac/OE/Kb054,keyboard,keyboard,ICT Equipment,Head Office.,"Open Office, 2nd Floor",BGAACOLADOOA6,ASSY P/N  904367 -L31,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,124,Dotmac/OE/Kb055,keyboard,keyboard,ICT Equipment,Head Office.,"Open Office, 2nd Floor",BGAACODLAG90KT,ASSY P/N  904367 -L31,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,125,Dotmac/OE/Kb056,keyboard,keyboard,ICT Equipment,Head Office.,"Open Office, 2nd Floor",BGAACOALADOOCN,ASSY P/N  904367 -L31,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,126,Dotmac/OE/Kb057,keyboard,keyboard,ICT Equipment,Head Office.,Business Manager's Office,,,,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,127,Dotmac/OE/Kb058,keyboard,keyboard,ICT Equipment,Head Office.,Finance Manager's Office,BDMCHOBTJBG7TC,ASSY P/N  929822 -001,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,128,Dotmac/OE/Kb059,keyboard,keyboard,ICT Equipment,Head Office.,CEO's Office,BGMCHOATJB62K9,ASSY P/N  929822 -001,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,129,Dotmac/OE/Kb060,keyboard,keyboard,ICT Equipment,Jabi BTS,projects,,,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,130,Dotmac/OE/Kb061,keyboard,keyboard,ICT Equipment,Gwarimpa BTS,projects,BGAACODLAG90MV,ASSY P/N: 904367-L31,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,131,Dotmac/OE/Kb062,keyboard,keyboard,ICT Equipment,Gwarimpa BTS,projects,BGAACOALADOO9X,ASSY P/N: 904367-L31,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,132,Dotmac/OE/Kb063,keyboard,keyboard,ICT Equipment,Gwarimpa BTS,projects,,,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,133,Dotmac/OE/Kb064,keyboard,keyboard,ICT Equipment,Gudu BTS,projects,TPC-P001K,P/N;928922-001,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,134,Dotmac/OE/Kb065,keyboard,keyboard,ICT Equipment,Gudu BTS,projects,CT;BGCAF0A9HDU03B,P/N;697737-L32,HP,1,,2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,135,Dotmac/OE/Ms001,Mouse,Mouse,ICT Equipment,Head Office.,Facility,FGAADOA9WCWE54,ASSY P/N 9XA368-001,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,136,Dotmac/OE/Ms002,Mouse,Mouse,ICT Equipment,Head Office.,Facility,FGAADOA9WCWEJU,ASSY P/N 904368-001,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,137,Dotmac/OE/Ms003,Mouse,Mouse,ICT Equipment,Head Office.,Store,,,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,138,Dotmac/OE/Ms004,Mouse,Mouse,ICT Equipment,Head Office.,Store,,,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,139,Dotmac/OE/Ms005,Mouse,Mouse,ICT Equipment,Head Office.,Store,,,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,140,Dotmac/OE/Ms006,Mouse,Mouse,ICT Equipment,Head Office.,"Open Office, 1st Floor",FKTFROAUUGS6M,ASSY P/N M27537-001,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,141,Dotmac/OE/Ms007,Mouse,Mouse,ICT Equipment,Head Office.,"Open Office, 1st Floor",FGAADOA9WCWF1C,ASSY P/N 904368 - 001,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,142,Dotmac/OE/Ms008,Mouse,Mouse,ICT Equipment,Head Office.,"Open Office, 1st Floor",FGMCPOAHDC71UD,HP TPC -POOIM,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,143,Dotmac/OE/Ms009,Mouse,Mouse,ICT Equipment,Head Office.,"Open Office, 1st Floor",FKTFROAUUGSOMF,ASSY P/N  M27527 -001,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,144,Dotmac/OE/Ms010,Mouse,Mouse,ICT Equipment,Head Office.,"Open Office, 1st Floor",FKTFROAUUGSON3,ASSY P/N  M27537 -001,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,145,Dotmac/OE/Ms011,Mouse,Mouse,ICT Equipment,Head Office.,"Open Office, 1st Floor",8SSM60L24506AVLC16HOT17,Lenovo P/N 00PH133,Lenovo,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,146,Dotmac/OE/Ms012,Mouse,Mouse,ICT Equipment,Head Office.,"Open Office, 1st Floor",FKTFROAUUGSONX,ASSY P/N  M27537 -001,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,147,Dotmac/OE/Ms013,Mouse,Mouse,ICT Equipment,Head Office.,"Open Office, 1st Floor",FGAADOA9WCWD2D,ASSY P/N 904368 - 001,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,148,Dotmac/OE/Ms014,Mouse,Mouse,ICT Equipment,Head Office.,"Open Office, 1st Floor",8SSM60L24506AVLC15K0901,Lenovo P/N 00PH133,Lenovo,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,149,Dotmac/OE/Ms015,Mouse,Mouse,ICT Equipment,Head Office.,"Open Office, 1st Floor",,Logitech M170,Logitech,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,150,Dotmac/OE/Ms016,Mouse,Mouse,ICT Equipment,Head Office.,N.O.C Office,8SSM60L24506AVLC16KD4VM,Lenovo P/N 00PH133,Lenovo,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,151,Dotmac/OE/Ms017,Mouse,Mouse,ICT Equipment,Head Office.,N.O.C Office,FGAADOA9WCWE8F,ASSY P/N 904368 - 001,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,152,Dotmac/OE/Ms018,Mouse,Mouse,ICT Equipment,Head Office.,N.O.C Office,FKTFROAUUGSONB,ASSY P/N  M27537 -001,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
SUMMARY REPORT SHEET,153,Dotmac/OE/Ms019,Mouse,Mouse,ICT Equipment,Head Office.,N.O.C Office,FGAADOA9WCWE8E,ASSY P/N 904368 - 001,HP,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided
